tweet,label,label_id,jumlah_kata,panjang_karakter
nah hari ini kakak saya memutuskan naikin uang makan saya biar tidak makan di terus tidak bergizi katanya dan di hari pertama uang makan saya naik saya memilih buka puasa pakai bakso uang makan ada kembalian hati bahagia makan mah yang penting bismillah,happy,4,43,253
jangan main main dengan sara mereka yang bermain dengan sara apalagi mendekati tahun politik hampir dapat di pasti ujungnya konflik url,anger,0,21,135
siapa yang bilang punya anak menyenangkan terus sodorin anak yang tantrum karena ngantuk tapi tidak mau tidur istigfar kencang kencang,anger,0,20,134
lebih baik mendengar suara bom guntur geledek petir atau gunung meletus daripada mendengar suara tangismu yang buat saya tidak bisa berbuat apaapa,sad,2,22,146
username jujur iya saya takut soalnya saya takut keciduk pas naikturun dari mobil di suatu tempat om saya driver ojol takutnya beliau lihat,fear,1,23,139
pecinta kpop salty iya siapa sih yang suka every one insulting things atau people whom you passionate about kamu iya saja otaknya pada tidak ada eq iya jongkok belajar menghargai percuma belajar,anger,0,32,194
lambat laun kok makin tidak jelas dan semakin kurang ajar saya sabar jujur iya saya tidak pernah dan tidak mau secara frontal maki orang saya bilang baik baik menasihati secara adik adik,anger,0,32,186
besok sudah mulai kerja yaampun dag dig dug takut susah bangun sudah mulai kerja jam pagi sampai bikin alarm mirip begini takut tidak bisa bangun url,fear,1,26,149
benar tidakkangenya nanti bong lagi wakaka,happy,4,6,42
username suka skinship cuma sama pacar peluk cium nangkring di paha duduk di pangkuan iya begitu deh kalau sama teman cewek agak canggung nyahah,happy,4,24,144
iya semoga itu karya terbaik mu adalah skripsi mu dan lucua lucuan mu tapi harapan saya dari kamu adalah kesembuhanmu nold,happy,4,21,122
galau bingung mau ngpain tapi malas mau mengapai,sad,2,8,48
sumpahya melihat blekping jadi ingin punya rambut panjang lagi hikz tapi sampai kapanpun rambut panjang saya tidak akan mirip mereka heft url,sad,2,22,141
well ternyata yang punya bali nature lumayan awet baunya tadi sore iseng usap usap di tangan terus ditempelin ke bantal ku tinggal pergi sejam jam eh baunya masih ninggal lumayan alternatif untukku yang sering wahing kena farfumm url,happy,4,38,233
aliran darahku menghantarkan rasa rindu di selasela sel otakku yang terus berbisik untuk mengucapkannya tapi saya tidak mampu bahkan hanya untuk menyiratkannya url,sad,2,23,163
pertanyaan yang bakal ditanya nanti pas lebaran itu pasti begini galuh sudah selesai alhamdulillah sudah bisa jawab sekarang kerja dimana alhamdulillah sudah bisa jawab kapan nikahnya alhamdulillah eumituanueh jeder,fear,1,29,215
gara gara pernah baca orang ditelp cuma ditanya benar ini dengan sebut nama yang ditelp dan sih penerima jawab iya habis itu ditutup telpnya sekarang tiap angkat telepon dari nomor tidak dikenal selalu balik bertanya dari siapa perlu apa sebelum jawab nama saya benar yang dia sebut ngeri cuy,fear,1,49,292
jadi sekarang bokapnyokap saya tidak mengasih begitu buat anak anak dia sedia snack atau coklat kecil kecil bungkusan begitu buat dibagi mirip mirip halloween di amrik begitu lah,happy,4,28,178
ini pas sekali saya habis baca buku ada bule bilang carikan rumah samamobil dicariin mobil sama rumah mewah sih bule oke dan niat kirim uang sekitar tapi pakai pos bilang sama hadiah lain tapi tidak masuk akal kirim yang sebanyak itu pakai pos url,fear,1,44,247
lagi tiduran sambil main tiba tiba kasur kok goyang karena malam ini tidur sendiri di kamar yang belum beradaptasi sama penghuni kamarnya jadinya saya merasa takut dan berdoa dan baca ayat ayat mengira ada makhluk mau mengganggu tidurku,fear,1,38,236
kenangan sama tiap pulang sekolah sebelum pulang meminta uang ke teman teman cewek masing masing seribu bilangnya buat bensin tapi bahkan tersesat ke warung nongki beli udud hahahahah,sad,2,28,183
username kalah sudah kalah pamor iya beginilah jadinya mengomongnya asal njeplak wae melemahkan seseorang menciptakan ujaran kebencian menyebarkan berita hoak dan lain tidak pantaslah seorang yang katanya tokoh nasional di negeri ini bicaranya selalu ke,anger,0,35,253
username username ini negara hukum harus menjadi panglima jika ada yang tidak spendapat dengan apa yang dsampaikn polri lakukan upaya hukum daripada hanya nyinyir saja,anger,0,25,167
kapan sini mau belajar bayar pajak yang benar iya kalau tidak tahu bertanya bertanya iya pastilah datang ke kantor pajak indak dapat pencerahan bahkan dapetnya emosi kalau malas bayar pajak karena ribet nanti jadi masalah lagi kan lucu,anger,0,38,235
lalu bagaimana dengan negara mereka akan kehilangan banyak pendapatan dari cukai rokok hutang negara akan semakin banyak ah itu kan hanya pembenaranmu saja coba lihat ini bagaimana apa pendapatmu masih sama url,anger,0,32,210
jangan sengaja menghilang jika hanya sekedar ingin dicarisatu hal yang perlu kamu ketahui bahwa yang hilang tidak selalu dicari tapi juga bisa diganti,sad,2,23,150
halo liburan kapan liburan kerja terus lebaran pun on teyus liburan sekolah sudah mau selesai elisoulea,sad,2,16,103
username coba dikasih jelas ke username dan pasukan iya biar tidak ngebubarin pengajiannya ust username dengan alasan hati ormas terlarang url,anger,0,21,142
mau mengucapkan bahagia birthday yang ke buat deh nursehah semoga berkah umur amp,happy,4,13,81
takut semester ini tidak akan maksimal belajar yang seharusnya semester satu tahun jadi cuma bulan pulang sore berangkat pagi bulan alamat setres dadakan,fear,1,23,153
rasional juga cara pikir yassona karena partainya paling banyak koruptor pak,anger,0,11,76
daun yang jatuh tidak pernah membenci angin dia membiarkan dirinya jatuh begitu saja tidak melawan mengikhlaskan semuanya bahwa hidup harus menerima penerimaan yang indah,sad,2,24,170
ish sialan sangat punya teman macam kamu hahaha,anger,0,8,47
asal mengomong dan sudah pasti berbicara sembarangan kasihan pki dijadikan kambing hitam terus,anger,0,13,94
karena kesiangan lapar dan belum mandi pagi ini ku memulai hari dengan menguji kemultitaskingan diri sendiri dengan memasak mie sekaligus mandi nyalakan kompor memasuki telur mie lalu ku mandi beres mandi mie pun beres,happy,4,34,218
username biasanya jam segini sinyal bagus nah ini tetap dikenal juga sebagai buruk sama mirip di siang hari semakin hari kualitas sinyal semakin kacauu,anger,0,24,151
khawatir sih takut terjadi yang aneh aneh sama dia tapi saya tetap kekeh tidak mau hubungi dia dulu,fear,1,18,99
username hihi itu kok menyeramkan sekali iya juur sih saya tidak percaya begitu begituan tapi jujur juga kalau sendiri saya ngrasa takut,fear,1,22,136
generasi jara pacoa terik pagi tadi mengantarkan saya ke sebuah pantai yang sudah termasyhur namanya di bima yaitu pantai kalaki pantai yang tidak seindah pada masanya sekarang di url,sad,2,29,183
username aduh sudahlah ramai sangat kalau ibu ibu ku ngerumpul semua haduu tapi tidak apa-apa iya nanti saya kirim ke iya lah iya sudah di follback iya sayang ku,happy,4,29,161
mau seberapa hebat akses komunikasi berbasis internet sebuah pemberitahuan yang di kabarkan dalam bentuk cetak dan dapat di konsumsi umum justru lebih di butuhkan tanpa harus peduli jumlah kuota tinggal tempel apa susahnya tolonglah jangan dipersulit urusan yang mudah itu,anger,0,40,272
dear username tolong dengan sangat para driver di edukasi kembali kalau memang nomernya ganti itu di informasi di aplikasi saya sampai harus cancel karena driver tidak bisa dihub sama sekali chat tidak di balas telepon tidak aktif terima kasih,anger,0,39,243
orang yang tidak dewasa adalah orang yang membenci mantannya mantan pacarsuami mereka yang membenci mantan adalah yang tidak paham arti cinta dan kasih sayang bahkan tidak jarang ada orang yang ngatangatain mantannya setan anjing babi dan lain buset dulu kenapa mau pacaran sama setan,anger,0,44,284
saking takut salah mengetik mau ngechat ke dosen wali saya ngetiknya di note dulu setelah itu perbaikiperbaikicopypaste ke roomchatcekcekcek lagideletebuka note lagiperbaikiperbaikibuka whatsappclosegajadi chat deh mules saya mau pup dulu saya lemah,fear,1,32,249
username username username username username nah keook kan bong terbang ke langit dululah jangan berkutat di kolam kerruh,anger,0,18,121
kangen mama buat teman teman yang masih ditemeni mamanya ataupun kedua orang tua kalian sangat beruntung sayangi mereka selagi masih ada kesempatan url,sad,2,23,151
bahagia itu jika beli paketan segiga dan nyatanya sampai saat ini habis lebih dari limagiga dan masih lancar buat internetan mayanlah eh alhamdulillah,happy,4,23,150
tidak terbukti memberi contoh perbuatan baik pada kami yang nakal ayo abang di more talk kurang while leading,anger,0,18,109
habis sahur sembahyang subuh balek tidur lagi bangun jam dan sampai ruangan jam kurang menit sptinya saya harus mengapresiasi diri sendiri karena dapat mandi seragaman pakai bedak sama gincu dan berjalan dalam waktu menit,happy,4,34,221
semalam super random sekali beli tiket ke makassar padahal habis beli tiket baru terpikirkan mau mengapai iya di makassar kangen jalan serandom dulu lagi,happy,4,24,153
saya benci hutang tapi jujur juga belum bisa lulus dari jeratannya masih senang sama dunia tapi kalau bisnis sudah pakai uang yang kita saja belum tahu laku berapa tapi sudah mendahului allah bakal habis buat menutupi itu bisnis,sad,2,38,228
jaman dulu fotografer masih jarang main photoshop foto yang banyak micinnya banyak yang suka sekarang setelah banyak aplikasi photoshop yang semua orang bisa download free di orang sudah mulai mual lihat foto yang kebanyakan micin,sad,2,35,230
karena dialog ini semalaman saya merenung apa iya masih ada tuhan kalaulah ada apa iya masih ingat dengan janjinya untuk membuat kiamat apa iya tuhan peduli pada indonesia apa iya tuhan peduli padaku kukira tidak,sad,2,35,212
apa senang sekali iya refreshing senang sekali begitu mencari udara segar lah kalau sudah terlaku sempit disini iya kan lebih baik tidak perlu berlebihan berlebihan meminta pulang kesini kan kita sudah tidak meminta meminta dia selalu disini mirip dulu loh,anger,0,40,256
daripada keseel saja memikirkan omongan ibu saya kemarin nanti mau santai saja tenangin otak ngadem lama nongki di buku balkot saja sudah sampai sore url,anger,0,25,153
then kalaupun saya jarang sama sih kali akhirakhir ini mungkin kita sedang memasuki dinamika pertemanan yang rumit yey yang namanya manusia pasti ada slekslekkan iya lah iya tidak mungkin akur terus tidak asik dong akur terus terus saya mesti jelasin ke kamu semua yang pada bertanya tidak kan,anger,0,48,293
asli parno sekali kebangun ada bunyi bunyi dekat telinga dan ada yang nonjol begitu di balik gorden,fear,1,17,99
saya dulu temu ig iya dia pas dia lagi lihat camera begitu seram sudah itu tidak tahu pakai softlens atau bagaimana tapi matanya tuh jadi gede sekali,fear,1,27,149
lagi yaallah ini kuliah ditempat biasa saja bayaran pernah nunggak terus sampai jual mobil tidak tahu deh buat apa mana rumahnya pindah pindah jdkan saya takut,fear,1,26,159
kenapa tidak meminta umkm jakarta produksi tong sampah dari stainles steel katanya mau mengurangi pengangguran lebih milyar diberikan ke jermangt,anger,0,20,145
banyak orang marah karena username bilang melahirkan koruptor besar katanya itu oknum goblog keterlaluan oknum berlaku untuk kelas kroco kalau kelas kakap apalagi presiden kok oknum memang dia bisa dapat projek tiputipu kalau bukan karena presiden partai username,anger,0,38,263
kereta ke arah rangkas pasti ini wkwkwkwi feel sekali sih perjalanan sejauh ini berdiritapi semoga kedepannya bisa disiplin lagi,sad,2,19,128
seni dari demokrasi iya bisa saling mengkritik dan mempatuahi mau sekarang beliau presiden sekjen atau siapalah tidak mau dikritik mati saja mungkin disurga kamu damai akan kritik tapi masih mungkin iya belum pasti tertawa,anger,0,34,222
misi mas numpang ngamen kamu membuatku merasakan indahnya jatuh cinta indahnya dicintai saat kamu jadi milikku terima kasih kalau tidak punya receh pakai cinta juga tidak apa-apa mas username url,happy,4,30,195
saya takut perasaan ini semakin mendalam jika kita terus bersama terlebih semenjak saya tahu ada hati lain yang menunggumu juga hyung saya semakin takut url,fear,1,25,156
username malese talah contoh suudzon dalam cemburu gaberani duduk sebelahan ketika ada dia doi dan kamu mikirnya tuhkan kenapa sih tidak mau sebelahan pasti biar tidak dikira menempel terus sama saya padahal gede rasa gede rasa sebelahmu sudah ada teman yang lain,happy,4,42,263
potong pepaya leci blueberry bikin overnight oatmeal dan madu seketika saya merasa sehat padahal dimakan saja belum semua hanya fatamorgana,happy,4,20,139
lah kamu yang harusnya ditanya kakak perempuan kenapa bisa berasumsi saya mah kacang tanpa kulit maksudnya apa hayo ke sana juga kan maksud kamu,anger,0,24,144
bukan soal idolamu yang khilaf bukan soal berlebihan sih artis ini soal sexual harrasement yang dijadikan komentar bercanda dan dianggap biasa saja ah sudahlah semoga bukan kamu atau orang yang kamu kenal yang diperlakukan begitu dulu baru kamu sadar,anger,0,39,250
saya bingung kok dia tiba tiba diam tidak panggil saya dan tanya tanya lagi nah tidak mendengarkan benar benar kok nafasnya anteng sekali eh ternyata sudah dibuat nyaman sama bantal guling dan kasur,sad,2,33,198
oke an ini buat pertama dan yang terakhir kalinya pergi kehotel tidak pakai mandi pakai sendal jepit dan sudah macam jelek sudah sampai hotel disuruh naik tanggadan keselnya ada lift disana kenapa disuruh naik tangga untung lagi puasa ini mbak mbak,anger,0,41,248
terima kasih kak username cantik lukis digitalnya kak dinda juga iya,happy,4,11,68
ngeri ternyata popok seklai pakai jadi pemicu utama infeksi saluran kencing jangan lengah dengan kepraktisan popok sekali pakai karena jika tidak perhatikan hal ini bahaya bisa mendekati sih kecil,fear,1,29,196
lihat boneka susan saja sudah ampun lah ini bahkan diajakin menonton film horror boneka sabrina,fear,1,15,95
adik saya cuma takut perasaan saya akan melebihi batas sebagai kakak kelas berhenti iya sekalipun alasan kamu mengabari saya adalah karena bosan,fear,1,22,144
saya tidak tahu kalau tweet ini akan banyak yang support tapi mau bilang terima kasih dan semua member bangtan pantas buat di sayang army sayang bangtan kan jangan terpecah belah iya harus kuat dan sayang semuanya saling memaafkan sesama army jangan sampai sesama army bahkan saling benci,happy,4,47,288
harus diakui perasaan paling menyesakkan adalah saat menerima undangan pernikahan dari mantan mantan saingan mantan orang yang disuka mantan pacar manatan teman dan mantanmantan lainnya,sad,2,25,185
meskipun raganya telah tiada tapi jujur salah satu orang yang bikin penasaran dalam hidup mas tyoo karena tidak pernah lihat bung besar ini di televisi beda sama pak soeharto namun bendera merah putih yang selalu berkibar adalah salah satu bukti nyata perjuangan bung besar,happy,4,44,273
persahabatan itu harus mempunyai telinga untuk saling mendengar tangan untuk saling menolong dan hati untuk saling memahami cuma selamat hari persahabatan internasional,happy,4,22,168
username hadir min salam saya di segmen salsa icikiwir meminta tapi long bacain iya username username username trimakasih,happy,4,18,121
desain razer mirip sekali bahkan lebih modern dengan bezel tipis an kemampuan untuk gaming artinya spek lebih baik an desain elegan lama kelamaan hipnotis apple akan pudar contoh iya username,happy,4,30,191
menggapai cita cita kadang bukan hal mudah cita cita ingin jadi dokter tapi tidak ada uang cita cita ingin jadi tentara tapi gagal tes kesehatan ingin jadi artis tapi orang tua ingin anaknya jadi insinyur mengiri tidak sih sama orang orang yang dikasih kesempatan terbuka lebar tapi tidak dimanfaatin,sad,2,49,300
banyak maba dikampus mereka tidak tahu kalau kuliah itu tidak mirip difilm film pada sumringah semua nanti sebulan kuliah langsung kusut muka,sad,2,22,141
oke lanjut siap bukber sama teman kampus ke rumah teman katanya dekat tapi untung saya puasa jadi sabar muacet poll dimana sampai rumah teman baru cuma ada saya orang,anger,0,29,166
mengapa hidup ini ada yang mengatakan kejam mungkin dia menganggap hidup ini sebagai pertarungan juga arena persaingan kalau dia berpikir layaknya petani maka hidup iya seperti bercocok tanam ia akan merasa diantara harapan ketakutan,sad,2,34,233
pertama kali ketemu pas bayi umur bulan dan sekarang sudah tahun kelas time sok fast namanya raditya yang punya cita cita jadi petugas pemadam kebakaran pintar iya boleh sekohale,happy,4,29,178
masrakat nelayan di merauke papua resa dan gelisa karena lambatnya keluar surat surat dukumen kapal nelayan bakkan ada sampai tahunanpadahal masrakat nelayan menbayar mahal sampai jutaan ditanba maraknya pungutan liar,sad,2,30,217
username well common logic di indonesia itu selalu perempuan yang salah coba kalau tidak ini itu bla bla bla sedangkan yang salah sebenarnya selalu pelaku bukannya korban logcial fallacy,anger,0,29,186
teman sama saya ini berhubung dia lagi tidak punya pacar baru hari makanya mengganggu orang barangkali ada yang mau knalan dia bilang kemren kalau dia mau cari pasangan yang bisa ngeetiin tugasnya hehew url,happy,4,34,206
saya pun boleh je anak jadi selfish pemalas dan biadap tapi saya ini tidak bodoh bijak macm gampang cantik macam gampang pun kalau kamu takde adab baik mampus je biar bodoh asalkan ada adab biadap itu simpan lah nanti kamu bagi kat anak anak kamu biar kamu pula rasa macamana biadap itu,anger,0,52,286
tiada henti ku mengucap syukut alhmdllh sekarang saya bisa uang jadi panitia kemarin alhmdllh trmkah kamu bri brlmpah meski tidak sbrpa inysllh lama lama mmbukit amn url,happy,4,27,169
heran sih orang stres begitu masih berkeliarab di salemba 2minggu yang lalu juga habis pukul anak cowok juga mirip begitu mana ada yang mau betah di salemba tapi memang sih lebih cepat menanggapi keluhan warganya,fear,1,35,212
pasti mereka terdidik punya budaya malu tapi kalau perkara kelahi di kandang lawan atau di kandang macan itu sudah naluri sudah dari nenek moyang an,anger,0,25,148
cewek itu paling tidak suka dikasarin dibohongin dicuekin dan didatangi pas ada butuhnya saja,sad,2,14,93
username iya di lewat twitter begitu tadi sempat selewat melihat sebenarnya boleh saja meminta hapus foto foto konser atau sue kalau mereka tidak mau macam jelpi tapi kalau suruh tutup sih bodoh sih,anger,0,33,198
di jual buat beli rubicon atau hummer baru lumayan buat aset dan modal nyapres atau beli tanah lagi yang luas buat katanya perjuangan gerakan jamaahnya cuma gitugitu saja cari kerja sanasini atau malak sama orang cina aduh guwoblok,anger,0,38,231
username username username system sudah canggih an inovasi baru lagi yang kita lihat dengan kemudahan untuk rakyatterima kasih pak jojowi an tims kabinet sukses selalu an sehat,happy,4,27,176
mungkin saja allah mencubitku dengan ujiannya mungkin saja allah sedang rindu rindu pada rintihanku rindu pada sujud panjangku rindu pujipujianku padanya atau bisa saja allah cemburu karena saya lebih sayang dan merindukanmu lelakiku,sad,2,33,233
iya mungkin senang kalau dikasih kado tapi kalau buatku dia ingat saja tanggal lahirku atau anniv wes bahagia rasanya,happy,4,19,117
saya sebagai pribadi katolik bangga punya yesus dalam hidup saya sbesar apapun masalah hidup dia tidak pernah tingglkan saya terima lasih yesus atas tntangan yang engkau brikan url,happy,4,28,180
mencintai kamu itu tidak sulit yang sulit itu adalah bertahan mencintai kamu yang sudah jelas masih mencintai orang lain yang sulit mengikhlaskan cinta sejati agar bisa berbahagia tanpa harus membebani diri dan keluarganya,sad,2,33,222
iya kalau mau jodoh yang baik yuk perbaiki diri ini berlaku terus biarpum sudah menikah supaya tetap baik seterusnya,happy,4,19,116
username dalil haditsnya justru imam mahdi tidak pernah mau ngakungaku jadi imam bahkan sudah ditunjuk pun dia tidak mau menerima amanat untuk memimpin umat lah yang ini apa sudah mengklaim suruh umatnya mundur inamahdi bahkan tolak dibaiat bukan bi,anger,0,39,249
username dan dibilang kok gendutan dan ditanya kapan menyusul masmba ini nikah dan ditodong mana angpaonya dan dimaki umur sudah tidak kecil lagi masih saja sendiri asam memang,sad,2,28,176
waktu masih jaman sekolah kalau ada laki laki yang suka boro boro mau menanggapi yang ada malu iya meminta ampun sampai tuh laki bahkan di musuhin tapi bocah jman sekarang tidak punya pacar sebentar galau iya meminta ampun bagaimana kalau mereka mirip saya yang tidak punya pacar tahun,sad,2,48,285
username boi ini gimane ini wifi gangguan terus jangan mau kalah lah sama indie home kalau sampai besok masih gangguan saya pakai indie home saja lah,anger,0,26,149
tapi sekarang ini entah sejak kapan pemikiran saya berubah kalau saya terpikirkan untuk share hal yang gila saya akan pikir untuk tulis di twitterig kenapa jempol netizen tidak bisa dikalahkan,fear,1,30,192
gaya presiden jokowi dalam blusukan adalah mendatangi masyarakat bertanya mendengar dan berdiskusi sambil tidak lupa menyalami masyarakat yang dijumpai,happy,4,19,151
muka saya memang tidak indah tapi at least saya bisa jalan ke tempat yang indah munduk bali indonesia url,happy,4,19,105
innalillahi saya inna ilaihi rajiun kabar duka kembali menyelimuti aceh pewaris kesultanan aceh teungku putro safiatuddin cahya nur alam dikabarkan meninggal dunia di kota mataram nusa tenggara barat rabu sekira pukul wita url,sad,2,33,226
tidak punya mobil iya naik kend umumbiar jalan tidak macetgk ada uang untuk bayar tol iya lewat jalan tol ada pilihan geto saja repot,anger,0,24,133
menurut ferry julianto foto foto seperti ini menjadikan jokowi was wasfoto ini bahkan memalukan masa iya petinggi dan ketua partai jadi jongos ormas,fear,1,23,148
kalau orang yang dibegitukan pakai hijab bukan penyanyi dangdut dan berpakian tertutup saya rasa orang masih akan bela tapi hanya karena via vallen penyanyi dangdut yang terkenal dengan gay seksi she deserved tapi be sexually harrased,anger,0,36,234
jadi kukira laporan laporan yang ditulis oleh bahkan institusi internasional tuh akan padat berisi tapi ternyata tidak juga iya coy isinya juga bisa mengaco dan tidak logis datanya bisa benar tapi tafsirnya tidak,sad,2,33,212
belajar agama yang tuntas jadi tidak mengarang dalam hidup isa saja disebut disebut dialquran terus kamu mau jelek menjelekkan isa bisa baca alquran tidak url,anger,0,25,158
username jujur iya saya juga takut banci yang ngamen begitu sih pernah kejadian soalnya banci ngebegal seram sekali kalau lahi marah marah sambil nodong piso,fear,1,25,157
username tolong kepada petugas username dan atau polisi di jalan tol cipularang kamu arah jakarta malam ini ada yang melempari kendaraan pakai batu besar saya salah satu korbannyamohon diamankan,anger,0,29,194
saya terlalu takut untuk pulang ke rumah dan memutuskan menghabiskan malam di supermarket itu hingga pagi,fear,1,16,105
iya apa salahnya sih mbak dishare ulang postan mu iku di grup sudah tenggelem jauh kirim poto ini poto itu tahu sendiri kan gregetan saya itu mbak karo koe,anger,0,29,155
di line ada lapak yang lagi ramai bertengkar bahas orang jawa yang mengomong pakai guelo terus yang bikin status pakai bahasa jawayg komen juga pakai bahasa jawa lalu saya termenung karena saya tidak mengerti,sad,2,34,208
iya makanya diganti pakai unsur setiap orang biar semuanya kena katanya mau mengkriminalisasi semua perbuatan cabul url,anger,0,17,119
sayangnya saya cuma manusia biasa yang tidak bisa menolak datangnya cinta hanya bisa memendam tanpa mengutarakan dan memperhatikan dari jauh,sad,2,20,140
username nokia termasuk barang mewah di kala itu tiap ada yang memakai langsung segan apalagi ngaoahahaha dulu beli pas harga berapa seumurumur saya tidak pernah memakai soalnya huuhu,sad,2,28,183
iya benar loh han cinta tuh tidak harus nikah begitu bisa saja kebetulan dia atau kamu nikahnya bahkan sama orang lain,sad,2,21,118
beliau bilang jadwal uas terakhir keluar tanggal mei cukup lama untuk kami berdua memiliki waktu protes tapi iya namanya mahasiswa tua jangankan lihat jadwal uas kekampus saja boro boro tiap hari kami diam sebelumnya sudah saya singgung mengenai jadwal ujian final pada beliau,sad,2,43,276
indonesia kian dipandang elokkinerja pak jokowi an kabinet sukses dengan penuh inovasi an berjaya seantero nkri yang lain minus minus terus karena tidak mampu,happy,4,24,158
ceritanya makan malam ini ala ala korea pas belanja bulanan e temu daging premium lagi diskon langsung deh di ambil nasi putih nori minyak wijen wijen aduk jadi sapi lada hitam,happy,4,31,176
aplikasi pencatatan keuangan semacam money manager memang berguna iya jadi tahu sebenarnya pengeluaran kita per bulan itu berapa yang penting konsisten saja catetnya habis mengeluarkan uang walaupun parkir di indomaret perak tetap dicatet,happy,4,33,238
pas masuk sudah bilang iya soalnya saya bingung ke sana di mana mana macet aduh kenapa juga ambil orderan saya pak ini belum jam kantor pulang kamu macet juga lampu merah saja jalan belum tahu cikampek sama jorr ini,anger,0,39,215
saya suka sekali feel sehabis menonton sama mirip the greatest showman ikut nyanyi pas dancing queen dan mamma mia dan dancing queen yang ini jauh lebih asik daripada yang versi meryl streep di film pertama he rasanya mau balik menonton lagi,happy,4,41,241
kuliner yang lagi hitz di yogyakarta namanya ceplukan jaman masih kecil tahun 1980an suka mencari ceplukan di kebun setelah hampir tahun makan buah ini lagi viva lah ceplukan url,happy,4,29,178
saya serius kalopun pak username nanti kalah saya lebih baik kalah sama yusril daripada sama prabowo tapi kan tidak mungkin kalah yahahaha url,happy,4,23,142
username cuma mau nunjukkin ini kak kalau linimasa saya yang begini kamu samain sama mereka yang tergugah isuisu busuk politik sudah saya bisa bilang apa lagi url,anger,0,27,162
username username kalau yang di jakarta kan jago nyembunyiin buktinya dia punya perusahaan offshore yang bikin namanya muncul di panama paper jadi harus jago sekali untuk bisa temuin bukti,anger,0,29,188
yaampun aslii deh tidak lagi ngopi malam malam alhasil tidak bisa tidur sampai jam pagi terus jam sudah kebangun lagi dan tidak bisa merem lagi sampai sekarang padahal mata berat tapi tidak bisa diajak merem juga,sad,2,36,212
mau sekali disposable cameranya karena memang dari dulu ingin punya saja tapi belum sempat karena sayang duit,sad,2,17,109
memang benar iya orang baik pasti sama yang baik jahat iya sama yang jahat tukang selingkuh iya sama yang tukang selingkuh juga terus nikah sama sama di selingkuhin jodoh itu cerminan diri makanya membanyaki mengaca,anger,0,35,215
pasti pada banyak yang mikir apasi bel sok sok di update lagi biar ikutan viral kan tidak apa-apa kok kalian semua disini tidak retweet atau reply this thread cuma mau nunjukin saja kalau iya mau kita artis mirip mau orang biasa mirip mau siapa mirip iya memang berhak marah kalau dilecehin,anger,0,51,290
okay ternyata emosi saya sekarang benar benar balik lagi mirip dulu iya alah kenapa jadi begini lagi yang tidakbisa control emosi,anger,0,21,129
username saya merasa gagal menjadi teman saya tadi hanya mau bohong tapi jawaban mu seperti itu termakan sendiri saya sedih wed maaf iya,sad,2,23,136
yakinlah ada sesuatu yang menantimu selepas banyak kesabaran yang kamu jalani yang akan membuatmu terpana hingga kamu lupa pedihnya rasa sakit ali bin abi thalib,happy,4,25,161
minum obat kamu jangan sampai sakit ye awas saja kalau besok tidakmasuk,fear,1,12,71
sebagai manusia saya bisa saja salah saat melihat manusia lain saya cuma sedang melihat diriku sendiri sebenarnya jadi saya meminta maaf iya shan seperti yang biasa saya lakukan,sad,2,28,177
username iya iya mas mudah memberi gelar sama yang tidak sepaham padahal hidup memang lebih indah karena banyak warna dan perbedaan supaya kita didewasakan baik iman dan prilaku karena semua mahluk ciptaan tuhan,happy,4,33,211
saya kecewa atau kita dipaksa golongan putih presiden ri kok takut sama fpi username username username username,anger,0,17,111
saya terlalu sibuk menggalau hingga lupa kalau kemarin lusa oshimen pada zamannya berganti umur yang ke entahlah akupun tidak tahu username url,sad,2,22,143
petani dieng rugi akibat bun upas mungkin sudah mulai harus di kencangkan kerjasama dengan dinas pertanian untuk wilayah wilayah khusus seperti dieng supaya ada peringatan dini bun upas apakah memungkinkan username,sad,2,31,214
sudah mandi mas sampai berendem bahkan biar wangi tidak hilang sampai sore di,happy,4,13,77
aduh beberapa hari ini kok rasanya senang iya mirip bakal terjadi sesuatu yang menyenangkan ini kalau realitanya nanti bahkan kebalikan kan sedih,fear,1,22,145
kadang pulang cerita ke anak isteri habis menonton konser a sih dan gratis karena sembari kerja tapi tiap anaknya bertanya konser ina itu kelewatan sedih,sad,2,25,153
kalau sudah dengar begitu meskipun tahu itu adalah kalimat yang diulang diulang tapi efek menenangkannya selalu sama intinya kata bapak rumuse sabar dan tawakal maka akan ada rezeki dari arah yang tidak di sangka sangka wes tapi percoyo saja wes bismillah,happy,4,41,255
jujur saja cukup iya kegoblokan kegilaan saya harus sadar saya ingin segera keluar dari lingkaran setan hidup disini banyak saudara dengki an jahat sama saya tidak kuat saya an terutama sepupu sialan penghuni neraka sih lina an lakinya an sih lita juga najis kamu sialan,anger,0,45,270
macetnya mantap,sad,2,2,15
username manusialah polisi penjaga yang bertugas di sekitar makam mantan presiden mustafa kemal nah karena tinggi dan mirip patung saya tertarik foto hahaha,happy,4,23,156
kalau tidak terbukti tidak perlu kabur tuh bangsat cabul logika berpikir orang waras nah cabul imam pula dibela sampai mampus cuma karena takut tidak masuk surga kamu url,anger,0,28,170
askmf habis baca menfess ini saya sebagai calon anak rantau merasa takut minder kalau teman teman disana diam diam merasa kesal dengan logat saya karena saya masih sering nyampur bahasa url,fear,1,31,189
hampir tiap hari mbak kos suka meributkan itu kamu dua bodigardnya vela yang sukanya muterin halaman kost mon maaf ini iya mbak teman saya memang tidak ada tahu dirinya muterin halaman kos dengan suara motor gede hampir tiap hari,anger,0,39,229
